,Unnamed: 0.1,Unnamed: 0,Document Title,Authors,Author Affiliations,Universities,Publication Year,DOI,Publisher,citation
366,366,366,MLB-IoD: Multi Layered Blockchain Assisted 6 G Internet of Drones Ecosystem,G. Raja; S. Ganesh; S. Balaganesh; S. Balaganesh; B. R. Rajakumar; V. Ravichandran; M. Guizani,AZ,"['Anna University', 'Carnegie Mellon University', 'Arizona State University']",2022.0,10.1109/TVT.2022.3213567,IEEE,0.0
367,367,367,MLB-IoD: Multi Layered Blockchain Assisted 6 G Internet of Drones Ecosystem,G. Raja; S. Ganesh; S. Balaganesh; S. Balaganesh; B. R. Rajakumar; V. Ravichandran; M. Guizani,UAE,"['Anna University', 'Carnegie Mellon University', 'Arizona State University']",2022.0,10.1109/TVT.2022.3213567,IEEE,0.0
368,368,368,MLB-IoD: Multi Layered Blockchain Assisted 6 G Internet of Drones Ecosystem,G. Raja; S. Ganesh; S. Balaganesh; S. Balaganesh; B. R. Rajakumar; V. Ravichandran; M. Guizani,India,"['Anna University', 'Carnegie Mellon University', 'Arizona State University']",2022.0,10.1109/TVT.2022.3213567,IEEE,0.0
369,369,369,MLB-IoD: Multi Layered Blockchain Assisted 6 G Internet of Drones Ecosystem,G. Raja; S. Ganesh; S. Balaganesh; S. Balaganesh; B. R. Rajakumar; V. Ravichandran; M. Guizani,USA,"['Anna University', 'Carnegie Mellon University', 'Arizona State University']",2022.0,10.1109/TVT.2022.3213567,IEEE,0.0
370,370,370,An Efficient and Secure Trading Framework for Shared Charging Service based on Multiple Consortium Blockchains,Z. Sun; P. Zhao; C. Wang; X. Zhang; H. Cheng,China,"['Zhejiang University of Technology', 'China Zhejiang University of Technology', 'Tsinghua University']",2022.0,10.1109/TSC.2022.3216659,IEEE,0.0
371,371,371,A Blockchain-Enabled Framework for Enhancing Scalability and Security in IIoT,R. Li; Y. Qin; C. Wang; M. Li; X. Chu,Hong Kong,"['Hong Kong Baptist University', 'Hong Kong University of Science and Technology']",2022.0,10.1109/TII.2022.3210216,IEEE,0.0
372,372,372,A Blockchain-Enabled Framework for Enhancing Scalability and Security in IIoT,R. Li; Y. Qin; C. Wang; M. Li; X. Chu,China,"['Hong Kong Baptist University', 'Hong Kong University of Science and Technology']",2022.0,10.1109/TII.2022.3210216,IEEE,0.0
373,373,373,Blockchain Technology for Embracing Healthcare 4.0,S. Abbate; P. Centobelli; R. Cerchione; E. Oropallo; E. Riccio,Italy,"['University of Naples Federico II', 'University of Naples Parthenope']",2022.0,10.1109/TEM.2022.3212007,IEEE,0.0
374,374,374,Reputation-aware Supplier Assessment for Blockchain-Enabled Supply Chain in Industry 4.0,X. Xu; J. Gu; H. Yan; W. Liu; L. Qi; X. Zhou,Japan,"['Nanjing University of Information Science and Technology', 'Nanjing University']",2022.0,10.1109/TII.2022.3190380,IEEE,0.0
375,375,375,Reputation-aware Supplier Assessment for Blockchain-Enabled Supply Chain in Industry 4.0,X. Xu; J. Gu; H. Yan; W. Liu; L. Qi; X. Zhou,China,"['Nanjing University of Information Science and Technology', 'Nanjing University']",2022.0,10.1109/TII.2022.3190380,IEEE,0.0
376,376,376,Blockchain Protocol-Based Secondary Predictive Secure Control for Voltage Restoration and Current Sharing of DC Microgrids,Y. Yu; G. -P. Liu; W. Hu,China,"['Southern University of Science and Technology', 'Wuhan University']",2022.0,10.1109/TSG.2022.3217807,IEEE,0.0
377,377,377,BSFR-SH: Blockchain-Enabled Security Framework Against Ransomware Attacks for Smart Healthcare,M. Wazid; A. K. Das; S. Shetty,USA,"['Graphic Era Deemed to be University', 'Old Dominion University']",2022.0,10.1109/TCE.2022.3208795,IEEE,0.0
378,378,378,BSFR-SH: Blockchain-Enabled Security Framework Against Ransomware Attacks for Smart Healthcare,M. Wazid; A. K. Das; S. Shetty,to,"['Graphic Era Deemed to be University', 'Old Dominion University']",2022.0,10.1109/TCE.2022.3208795,IEEE,0.0
379,379,379,BSFR-SH: Blockchain-Enabled Security Framework Against Ransomware Attacks for Smart Healthcare,M. Wazid; A. K. Das; S. Shetty,be,"['Graphic Era Deemed to be University', 'Old Dominion University']",2022.0,10.1109/TCE.2022.3208795,IEEE,0.0
380,380,380,BSFR-SH: Blockchain-Enabled Security Framework Against Ransomware Attacks for Smart Healthcare,M. Wazid; A. K. Das; S. Shetty,India,"['Graphic Era Deemed to be University', 'Old Dominion University']",2022.0,10.1109/TCE.2022.3208795,IEEE,0.0
381,381,381,Blockchain-Enabled Cybersecurity Efficient IIOHT Cyber-Physical System for Medical Applications,A. Lakhan; M. A. Mohammed; J. Nedoma; R. Martinek; P. Tiwari; N. Kumar,Saudi Arabia,"['Dawood University of Engineering and Technology', 'University of Anbar', 'VSBTechnical University of Ostrava', 'Halmstad University', 'King Abdulaziz University']",2022.0,10.1109/TNSE.2022.3213651,IEEE,0.0
382,382,382,Blockchain-Enabled Cybersecurity Efficient IIOHT Cyber-Physical System for Medical Applications,A. Lakhan; M. A. Mohammed; J. Nedoma; R. Martinek; P. Tiwari; N. Kumar,Pakistan,"['Dawood University of Engineering and Technology', 'University of Anbar', 'VSBTechnical University of Ostrava', 'Halmstad University', 'King Abdulaziz University']",2022.0,10.1109/TNSE.2022.3213651,IEEE,0.0
383,383,383,Blockchain-Enabled Cybersecurity Efficient IIOHT Cyber-Physical System for Medical Applications,A. Lakhan; M. A. Mohammed; J. Nedoma; R. Martinek; P. Tiwari; N. Kumar,Iraq,"['Dawood University of Engineering and Technology', 'University of Anbar', 'VSBTechnical University of Ostrava', 'Halmstad University', 'King Abdulaziz University']",2022.0,10.1109/TNSE.2022.3213651,IEEE,0.0
384,384,384,Blockchain-Enabled Cybersecurity Efficient IIOHT Cyber-Physical System for Medical Applications,A. Lakhan; M. A. Mohammed; J. Nedoma; R. Martinek; P. Tiwari; N. Kumar,Sweden,"['Dawood University of Engineering and Technology', 'University of Anbar', 'VSBTechnical University of Ostrava', 'Halmstad University', 'King Abdulaziz University']",2022.0,10.1109/TNSE.2022.3213651,IEEE,0.0
385,385,385,Blockchain-Enabled Cybersecurity Efficient IIOHT Cyber-Physical System for Medical Applications,A. Lakhan; M. A. Mohammed; J. Nedoma; R. Martinek; P. Tiwari; N. Kumar,IT,"['Dawood University of Engineering and Technology', 'University of Anbar', 'VSBTechnical University of Ostrava', 'Halmstad University', 'King Abdulaziz University']",2022.0,10.1109/TNSE.2022.3213651,IEEE,0.0
386,386,386,Blockchain-based Service Orchestration for 5G Vertical Industries in Multi-Cloud Environment,E. Zeydan; J. Baranda; J. Mangues-Bafalluy; Y. Turk; S. B. Ozturk,Turkey,['Turkey Hacettepe University'],2022.0,10.1109/TNSM.2022.3194078,IEEE,0.0
387,387,387,Blockchain-based Service Orchestration for 5G Vertical Industries in Multi-Cloud Environment,E. Zeydan; J. Baranda; J. Mangues-Bafalluy; Y. Turk; S. B. Ozturk,de,['Turkey Hacettepe University'],2022.0,10.1109/TNSM.2022.3194078,IEEE,0.0
